FIPS Code,State,Area name,2003 Rural-urban Continuum Code,2003 Urban Influence Code,2013 Rural-urban Continuum Code,2013 Urban Influence Code,"Less than a high school diploma, 1970","High school diploma only, 1970","Some college (1-3 years), 1970","Four years of college or higher, 1970","Percent of adults with less than a high school diploma, 1970","Percent of adults with a high school diploma only, 1970","Percent of adults completing some college (1-3 years), 1970","Percent of adults completing four years of college or higher, 1970","Less than a high school diploma, 1980","High school diploma only, 1980","Some college (1-3 years), 1980","Four years of college or higher, 1980","Percent of adults with less than a high school diploma, 1980","Percent of adults with a high school diploma only, 1980","Percent of adults completing some college (1-3 years), 1980","Percent of adults completing four years of college or higher, 1980","Less than a high school diploma, 1990","High school diploma only, 1990","Some college or associate's degree, 1990","Bachelor's degree or higher, 1990","Percent of adults with less than a high school diploma, 1990","Percent of adults with a high school diploma only, 1990","Percent of adults completing some college or associate's degree, 1990","Percent of adults with a bachelor's degree or higher, 1990","Less than a high school diploma, 2000","High school diploma only, 2000","Some college or associate's degree, 2000","Bachelor's degree or higher, 2000","Percent of adults with less than a high school diploma, 2000","Percent of adults with a high school diploma only, 2000","Percent of adults completing some college or associate's degree, 2000","Percent of adults with a bachelor's degree or higher, 2000","Less than a high school diploma, 2015-19","High school diploma only, 2015-19","Some college or associate's degree, 2015-19","Bachelor's degree or higher, 2015-19","Percent of adults with less than a high school diploma, 2015-19","Percent of adults with a high school diploma only, 2015-19","Percent of adults completing some college or associate's degree, 2015-19","Percent of adults with a bachelor's degree or higher, 2015-19"
48463,TX,Uvalde County,7,8,6,3,5758.00,1623.00,799.00,732.00,64.6,18.2,9,8.2,6373.00,2340.00,1665.00,1590.00,53.3,19.6,13.9,13.3,5825.00,2817.00,2834.00,1797.00,43.9,21.2,21.4,13.5,6179.00,3419.00,3573.00,2109.00,40.4,22.4,23.4,13.8,4049.00,4912.00,4783.00,2996.00,24.2,29.3,28.6,17.9
48465,TX,Val Verde County,5,8,5,8,7050.00,3168.00,1020.00,1113.00,57.1,25.6,8.3,9,8642.00,4702.00,2162.00,2162.00,48.9,26.6,12.2,12.2,9442.00,4638.00,4619.00,2803.00,43.9,21.6,21.5,13,10864.00,6507.00,5195.00,3715.00,41.3,24.8,19.8,14.1,9374.00,7211.00,7492.00,5425.00,31.8,24.4,25.4,18.4
48467,TX,Van Zandt County,6,4,6,4,8810.00,3422.00,1093.00,586.00,63.3,24.6,7.9,4.2,10226.00,6084.00,2206.00,1663.00,50.7,30.2,10.9,8.2,9619.00,8073.00,5483.00,2205.00,37.9,31.8,21.6,8.7,9068.00,11154.00,8450.00,3755.00,28,34.4,26.1,11.6,5876.00,13065.00,13202.00,6009.00,15.4,34.2,34.6,15.8
48469,TX,Victoria County,3,2,3,2,14860.00,6797.00,2837.00,2435.00,55.2,25.2,10.5,9,15501.00,11217.00,6114.00,4472.00,41.6,30.1,16.4,12,13492.00,12712.00,12626.00,6376.00,29.8,28.1,27.9,14.1,12352.00,15120.00,16067.00,8446.00,23.8,29.1,30.9,16.2,9765.00,18587.00,19867.00,12033.00,16.2,30.8,33,20
48471,TX,Walker County,4,3,4,3,8619.00,2373.00,1280.00,1820.00,61.2,16.8,9.1,12.9,9242.00,5888.00,4266.00,4170.00,39.2,25,18.1,17.7,8384.00,8702.00,8303.00,5973.00,26.7,27.7,26.5,19,9881.00,11594.00,8479.00,6724.00,26.9,31.6,23.1,18.3,6509.00,18574.00,11813.00,9701.00,14,39.9,25.4,20.8
48473,TX,Waller County,1,1,1,1,3602.00,1225.00,635.00,847.00,57.1,19.4,10.1,13.4,4181.00,2730.00,1441.00,1628.00,41.9,27.4,14.4,16.3,3871.00,3908.00,2891.00,2065.00,30.4,30.7,22.7,16.2,4808.00,5781.00,4724.00,3082.00,26.1,31.4,25.7,16.8,5002.00,9297.00,8247.00,6034.00,17.5,32.5,28.9,21.1
48475,TX,Ward County,6,6,6,6,3717.00,1832.00,652.00,588.00,54.8,27,9.6,8.7,3161.00,2750.00,1013.00,634.00,41.8,36.4,13.4,8.4,2798.00,2417.00,1604.00,794.00,36.8,31.7,21.1,10.4,2024.00,2333.00,1572.00,836.00,29.9,34.5,23.2,12.4,1575.00,2671.00,2205.00,918.00,21.4,36.2,29.9,12.5
48477,TX,Washington County,6,3,6,3,7846.00,1610.00,1100.00,778.00,69.2,14.2,9.7,6.9,6918.00,2968.00,1978.00,1509.00,51.7,22.2,14.8,11.3,6127.00,4274.00,3627.00,2495.00,37.1,25.9,22,15.1,5435.00,5546.00,4775.00,3695.00,27.9,28.5,24.5,19,3113.00,7292.00,6799.00,6284.00,13.3,31,28.9,26.8
48479,TX,Webb County,3,2,2,2,21999.00,5577.00,2592.00,2235.00,67.9,17.2,8,6.9,27599.00,9058.00,5864.00,4645.00,58.5,19.2,12.4,9.8,35573.00,11221.00,13799.00,7574.00,52.2,16.5,20.2,11.1,47566.00,18152.00,21372.00,14092.00,47,17.9,21.1,13.9,49087.00,38292.00,35295.00,28650.00,32.4,25.3,23.3,18.9
48481,TX,Wharton County,4,3,4,3,12782.00,3478.00,1799.00,1443.00,65.5,17.8,9.2,7.4,11862.00,5386.00,3203.00,2472.00,51.7,23.5,14,10.8,9529.00,6578.00,5571.00,2907.00,38.8,26.8,22.7,11.8,7734.00,7482.00,6684.00,3667.00,30.2,29.3,26.1,14.3,5865.00,7432.00,8832.00,4861.00,21.7,27.5,32.7,18
48483,TX,Wheeler County,9,10,9,10,2220.00,1215.00,387.00,280.00,54.1,29.6,9.4,6.8,2011.00,1382.00,564.00,473.00,45.4,31.2,12.7,10.7,1381.00,1207.00,878.00,503.00,34.8,30.4,22.1,12.7,1007.00,1102.00,1023.00,469.00,28,30.6,28.4,13,716.00,1089.00,1209.00,610.00,19.8,30,33.4,16.8
48485,TX,Wichita County,3,2,3,2,28184.00,19349.00,8208.00,6800.00,45.1,30.9,13.1,10.9,23822.00,22296.00,12797.00,9886.00,34.6,32.4,18.6,14.4,18736.00,23690.00,20485.00,12465.00,24.9,31.4,27.2,16.5,16240.00,24086.00,24292.00,16122.00,20.1,29.8,30.1,20,11300.00,26740.00,26806.00,19455.00,13.4,31.7,31.8,23.1
48487,TX,Wilbarger County,6,5,6,5,6097.00,2328.00,660.00,608.00,62.9,24,6.8,6.3,5014.00,2634.00,1328.00,1100.00,49.8,26.1,13.2,10.9,3644.00,2757.00,2174.00,1242.00,37.1,28.1,22.1,12.7,2590.00,2749.00,2381.00,1593.00,27.8,29.5,25.6,17.1,2021.00,3012.00,2477.00,1346.00,22.8,34,28,15.2
48489,TX,Willacy County,6,5,6,5,5071.00,1014.00,430.00,473.00,72.6,14.5,6.2,6.8,5760.00,1527.00,619.00,770.00,66.4,17.6,7.1,8.9,5425.00,2066.00,1170.00,833.00,57.1,21.8,12.3,8.8,5808.00,2760.00,1914.00,850.00,51.3,24.4,16.9,7.5,4556.00,4741.00,2821.00,1178.00,34.3,35.7,21.2,8.9
48491,TX,Williamson County,1,1,1,1,14570.00,3902.00,1479.00,1235.00,68.8,18.4,7,5.8,14967.00,12672.00,7288.00,8429.00,34.5,29.2,16.8,19.4,15590.00,21721.00,25760.00,20570.00,18.6,26,30.8,24.6,17364.00,34524.00,51368.00,52309.00,11.2,22.2,33,33.6,24500.00,74262.00,113722.00,149594.00,6.8,20.5,31.4,41.3
48493,TX,Wilson County,1,1,1,1,5094.00,1107.00,382.00,318.00,73.8,16,5.5,4.6,5243.00,2744.00,955.00,629.00,54.8,28.7,10,6.6,5339.00,4482.00,2706.00,1216.00,38.8,32.6,19.7,8.8,5403.00,7006.00,5537.00,2644.00,26.2,34,26.9,12.8,4114.00,11940.00,9835.00,7197.00,12.4,36.1,29.7,21.8
48495,TX,Winkler County,6,6,6,6,2621.00,1601.00,554.00,402.00,50.6,30.9,10.7,7.8,2572.00,1892.00,582.00,420.00,47.1,34.6,10.6,7.7,2161.00,1424.00,991.00,514.00,42.5,28,19.5,10.1,1738.00,1197.00,985.00,460.00,39.7,27.3,22.5,10.5,1421.00,1396.00,1415.00,380.00,30.8,30.3,30.7,8.2
48497,TX,Wise County,1,1,1,1,7064.00,2952.00,895.00,678.00,61,25.5,7.7,5.9,7676.00,5109.00,2040.00,1205.00,47.9,31.9,12.7,7.5,7219.00,7406.00,5135.00,2202.00,32.9,33.7,23.4,10,7452.00,10819.00,8821.00,4038.00,23.9,34.8,28.3,13,6533.00,15461.00,14455.00,8003.00,14.7,34.8,32.5,18
48499,TX,Wood County,6,6,6,6,7674.00,2195.00,1063.00,747.00,65.7,18.8,9.1,6.4,7814.00,4603.00,1990.00,1431.00,49.3,29.1,12.6,9,6880.00,6615.00,4631.00,1923.00,34.3,33,23.1,9.6,6140.00,8503.00,7491.00,3761.00,23.7,32.8,28.9,14.5,4926.00,10763.00,11199.00,5366.00,15.3,33.4,34.7,16.6
48501,TX,Yoakum County,7,9,7,9,1925.00,1191.00,406.00,213.00,51.5,31.9,10.9,5.7,2105.00,1298.00,582.00,386.00,48.2,29.7,13.3,8.8,1804.00,1632.00,1046.00,523.00,36,32.6,20.9,10.4,1756.00,1146.00,977.00,443.00,40.6,26.5,22.6,10.2,1779.00,1275.00,1200.00,619.00,36.5,26.2,24.6,12.7
48503,TX,Young County,6,6,7,11,6116.00,2178.00,892.00,709.00,61.8,22,9,7.2,5808.00,3521.00,1491.00,1249.00,48.1,29.2,12.4,10.3,4743.00,3308.00,2672.00,1348.00,39.3,27.4,22.1,11.2,3421.00,3938.00,3134.00,1772.00,27.9,32.1,25.6,14.4,2123.00,4201.00,3747.00,2402.00,17,33.7,30,19.3
48505,TX,Zapata County,6,6,6,5,1799.00,278.00,106.00,112.00,78.4,12.1,4.6,4.9,2164.00,924.00,333.00,267.00,58.7,25.1,9,7.2,2567.00,1277.00,946.00,354.00,49.9,24.8,18.4,6.9,3256.00,1926.00,1160.00,603.00,46.9,27.7,16.7,8.7,3063.00,2477.00,1569.00,933.00,38.1,30.8,19.5,11.6
48507,TX,Zavala County,7,9,7,9,3941.00,584.00,241.00,240.00,78.7,11.7,4.8,4.8,4154.00,694.00,339.00,419.00,74.1,12.4,6,7.5,3942.00,1185.00,853.00,443.00,61.4,18.4,13.3,6.9,3606.00,1295.00,986.00,484.00,56.6,20.3,15.5,7.6,2351.00,2317.00,1655.00,770.00,33.1,32.7,23.3,10.9
49000,UT,Utah,,,,,161198.00,176606.00,85705.00,68828.00,32.7,35.9,17.4,14,140818.00,253495.00,170375.00,140102.00,20,36,24.2,19.9,133315.00,244132.00,320121.00,199753.00,14.9,27.2,35.7,22.3,147011.00,294426.00,443492.00,312963.00,12.3,24.6,37,26.1,140800.00,416545.00,646202.00,620505.00,7.7,22.8,35.4,34
49001,UT,Beaver County,9,10,7,9,812.00,722.00,357.00,174.00,39.3,35,17.3,8.4,571.00,1070.00,536.00,205.00,24,44.9,22.5,8.6,454.00,1269.00,763.00,245.00,16.6,46.5,27.9,9,579.00,1322.00,1126.00,415.00,16.8,38.4,32.7,12.1,424.00,1248.00,1350.00,807.00,11.1,32.6,35.3,21.1
49003,UT,Box Elder County,4,5,2,2,4256.00,5129.00,2272.00,1624.00,32,38.6,17.1,12.2,3600.00,6643.00,3510.00,2480.00,22.2,40.9,21.6,15.3,3155.00,6437.00,6247.00,3391.00,16.4,33.5,32.5,17.6,2782.00,7144.00,8403.00,4437.00,12.2,31.4,36.9,19.5,2211.00,9891.00,12147.00,7630.00,6.9,31,38.1,23.9
49005,UT,Cache County,3,2,3,2,4723.00,5581.00,3756.00,4186.00,25.9,30.6,20.6,22.9,3971.00,8136.00,6443.00,6901.00,15.6,32,25.3,27.1,3540.00,8285.00,11250.00,9907.00,10.7,25.1,34.1,30,4081.00,9639.00,15262.00,13562.00,9.6,22.7,35.9,31.9,4298.00,12683.00,21674.00,24015.00,6.9,20.2,34.6,38.3
49007,UT,Carbon County,7,8,7,8,4498.00,2341.00,1189.00,588.00,52.2,27.2,13.8,6.8,3984.00,4130.00,2333.00,1188.00,34.2,35.5,20.1,10.2,2966.00,3557.00,3582.00,1442.00,25.7,30.8,31,12.5,2288.00,3794.00,4526.00,1482.00,18.9,31.4,37.4,12.3,1104.00,3547.00,6192.00,2239.00,8.4,27.1,47.3,17.1
49009,UT,Daggett County,8,7,9,10,138.00,111.00,29.00,15.00,47.1,37.9,9.9,5.1,73.00,154.00,107.00,57.00,18.7,39.4,27.4,14.6,101.00,128.00,133.00,48.00,24.6,31.2,32.4,11.7,103.00,223.00,231.00,75.00,16.3,35.3,36.6,11.9,24.00,161.00,163.00,54.00,6,40,40.5,13.4
49011,UT,Davis County,2,2,2,2,10849.00,17226.00,7664.00,6030.00,26,41.2,18.3,14.4,9480.00,26014.00,17689.00,13655.00,14.2,38.9,26.5,20.4,9487.00,24646.00,37380.00,21989.00,10.1,26.4,40,23.5,9735.00,29278.00,50387.00,36132.00,7.8,23.3,40.1,28.8,8786.00,42660.00,74051.00,76128.00,4.4,21.2,36.7,37.8
49013,UT,Duchesne County,6,6,7,9,1619.00,1190.00,330.00,381.00,46,33.8,9.4,10.8,1417.00,2234.00,1271.00,701.00,25.2,39.7,22.6,12.5,1593.00,2269.00,1714.00,747.00,25.2,35.9,27.1,11.8,1474.00,2922.00,2370.00,986.00,19,37.7,30.6,12.7,1322.00,4326.00,4405.00,1726.00,11.2,36.7,37.4,14.7
49015,UT,Emery County,9,10,7,10,1138.00,972.00,420.00,195.00,41.8,35.7,15.4,7.2,1281.00,2269.00,1070.00,504.00,25,44.3,20.9,9.8,919.00,2090.00,1665.00,541.00,17.6,40.1,31.9,10.4,943.00,2113.00,2228.00,696.00,15.8,35.3,37.3,11.6,392.00,1908.00,2986.00,1026.00,6.2,30.2,47.3,16.3
49017,UT,Garfield County,9,10,9,12,666.00,599.00,219.00,141.00,41,36.9,13.5,8.7,556.00,769.00,427.00,268.00,27.5,38.1,21.1,13.3,464.00,970.00,526.00,345.00,20.1,42.1,22.8,15,401.00,921.00,934.00,573.00,14.2,32.6,33,20.3,253.00,1247.00,1055.00,892.00,7.3,36.2,30.6,25.9
49019,UT,Grand County,7,11,7,11,1393.00,1162.00,374.00,234.00,44,36.7,11.8,7.4,1127.00,1697.00,747.00,685.00,26.5,39.9,17.6,16.1,828.00,1460.00,1200.00,636.00,20.1,35.4,29.1,15.4,959.00,1471.00,1798.00,1258.00,17.5,26.8,32.8,22.9,462.00,1967.00,2503.00,1979.00,6.7,28.5,36.2,28.6
49021,UT,Iron County,4,5,4,5,1401.00,1690.00,1503.00,768.00,26.1,31.5,28,14.3,1330.00,2608.00,2428.00,1581.00,16.7,32.8,30.6,19.9,1446.00,2718.00,3807.00,2238.00,14.2,26.6,37.3,21.9,1861.00,3925.00,6655.00,3877.00,11.4,24.1,40.8,23.8,2023.00,6757.00,11325.00,8544.00,7.1,23.6,39.5,29.8
49023,UT,Juab County,2,2,2,2,919.00,1060.00,241.00,183.00,38.2,44.1,10,7.6,732.00,1316.00,488.00,339.00,25.5,45.8,17,11.8,733.00,1220.00,996.00,284.00,22.7,37.7,30.8,8.8,732.00,1517.00,1519.00,522.00,17.1,35.4,35.4,12.2,566.00,2446.00,2319.00,1012.00,8.9,38.6,36.6,16
49025,UT,Kane County,6,6,6,6,423.00,461.00,223.00,171.00,33.1,36.1,17.4,13.4,411.00,826.00,608.00,317.00,19,38.2,28.1,14.7,514.00,1048.00,1026.00,347.00,17.5,35.7,35,11.8,522.00,1008.00,1501.00,811.00,13.6,26.2,39.1,21.1,400.00,1161.00,2173.00,1591.00,7.5,21.8,40.8,29.9
49027,UT,Millard County,7,11,7,11,1369.00,1257.00,708.00,356.00,37.1,34.1,19.2,9.6,1036.00,1808.00,1080.00,657.00,22.6,39.5,23.6,14.3,877.00,1812.00,2206.00,923.00,15.1,31.1,37.9,15.9,897.00,2073.00,2662.00,1137.00,13.3,30.6,39.3,16.8,936.00,2409.00,2903.00,1620.00,11.9,30.6,36.9,20.6
49029,UT,Morgan County,2,2,2,2,459.00,806.00,390.00,194.00,24.8,43.6,21.1,10.5,393.00,990.00,596.00,378.00,16.7,42,25.3,16,283.00,1077.00,956.00,543.00,9.9,37.7,33.4,19,283.00,1125.00,1509.00,888.00,7.4,29.6,39.7,23.3,121.00,1266.00,2534.00,2551.00,1.9,19.6,39.2,39.4
49031,UT,Piute County,9,12,9,12,211.00,277.00,92.00,70.00,32.5,42.6,14.2,10.8,199.00,305.00,167.00,92.00,26.1,40,21.9,12.1,157.00,315.00,209.00,97.00,20.2,40.5,26.9,12.5,128.00,328.00,308.00,129.00,14.3,36.7,34.5,14.4,117.00,527.00,393.00,263.00,9,40.5,30.2,20.2
49033,UT,Rich County,8,7,8,7,264.00,353.00,115.00,109.00,31.4,42,13.7,13,240.00,398.00,230.00,131.00,24,39.8,23,13.1,164.00,356.00,244.00,136.00,18.2,39.6,27.1,15.1,97.00,389.00,406.00,252.00,8.5,34,35.5,22,63.00,468.00,592.00,336.00,4.3,32.1,40.6,23
49035,UT,Salt Lake County,2,2,1,1,71859.00,78470.00,37286.00,33232.00,32.5,35.5,16.9,15,61859.00,111210.00,73479.00,68191.00,19.7,35.3,23.3,21.7,58546.00,105528.00,139572.00,95027.00,14.7,26.5,35,23.8,67085.00,122409.00,180328.00,139631.00,13.2,24,35.4,27.4,65628.00,161676.00,233110.00,254184.00,9.2,22.6,32.6,35.6
49037,UT,San Juan County,7,11,7,9,2139.00,880.00,463.00,337.00,56,23,12.1,8.8,2056.00,1406.00,818.00,715.00,41.2,28.1,16.4,14.3,2490.00,1381.00,1505.00,808.00,40.3,22.3,24.3,13.1,2214.00,1722.00,2338.00,1016.00,30.4,23.6,32.1,13.9,1367.00,2920.00,3118.00,1659.00,15.1,32.2,34.4,18.3
49039,UT,Sanpete County,6,6,6,6,2437.00,1805.00,997.00,577.00,41.9,31,17.1,9.9,1854.00,2870.00,1485.00,985.00,25.8,39.9,20.6,13.7,1441.00,2534.00,2787.00,1252.00,18,31.6,34.8,15.6,1769.00,3341.00,4420.00,1992.00,15.4,29,38.4,17.3,1724.00,5113.00,7141.00,3698.00,9.8,28.9,40.4,20.9
49041,UT,Sevier County,7,11,7,11,2045.00,2066.00,880.00,528.00,37.1,37.4,15.9,9.6,1713.00,3054.00,1797.00,1005.00,22.6,40.3,23.7,13.3,1517.00,3160.00,2634.00,1058.00,18.1,37.8,31.5,12.6,1484.00,3594.00,3804.00,1598.00,14.2,34.3,36.3,15.2,1236.00,4328.00,5210.00,2440.00,9.4,32.8,39.4,18.5
49043,UT,Summit County,2,2,4,3,984.00,1295.00,382.00,271.00,33.6,44.2,13,9.2,875.00,1863.00,1320.00,1366.00,16.1,34.3,24.3,25.2,763.00,2224.00,3123.00,2996.00,8.4,24.4,34.3,32.9,1372.00,3153.00,5478.00,8363.00,7.5,17.2,29.8,45.5,1393.00,4380.00,6529.00,15046.00,5.1,16,23.9,55
49045,UT,Tooele County,2,2,1,1,4033.00,4181.00,1044.00,1017.00,39.3,40.7,10.2,9.9,3571.00,5198.00,2454.00,1607.00,27.8,40.5,19.1,12.5,3297.00,5278.00,4306.00,1637.00,22.7,36.4,29.7,11.3,3129.00,7189.00,7976.00,3458.00,14.4,33,36.7,15.9,3418.00,11466.00,14778.00,9490.00,8.7,29.3,37.7,24.2
49047,UT,Uintah County,7,8,7,8,2433.00,2243.00,805.00,513.00,40.6,37.4,13.4,8.6,2866.00,3556.00,1858.00,1131.00,30.5,37.8,19.7,12,3010.00,4025.00,3107.00,1284.00,26.3,35.2,27.2,11.2,2775.00,4945.00,4206.00,1810.00,20.2,36,30.6,13.2,2983.00,7301.00,7325.00,3297.00,14.3,34.9,35,15.8
49049,UT,Utah County,2,2,2,2,15050.00,19695.00,11568.00,8893.00,27.3,35.7,21,16.1,15226.00,27417.00,24942.00,20614.00,17.3,31.1,28.3,23.4,13839.00,25013.00,45583.00,30003.00,12.1,21.9,39.8,26.2,15177.00,31855.00,66915.00,52293.00,9.1,19.2,40.3,31.5,16174.00,49075.00,112013.00,122208.00,5.4,16.4,37.4,40.8
49051,UT,Wasatch County,6,6,6,3,954.00,1291.00,390.00,278.00,32.7,44.3,13.4,9.5,932.00,1771.00,878.00,652.00,22,41.8,20.7,15.4,901.00,1813.00,1668.00,996.00,16.8,33.7,31,18.5,906.00,2111.00,3206.00,2225.00,10.7,25,37.9,26.3,1027.00,4144.00,6253.00,7575.00,5.4,21.8,32.9,39.9
49053,UT,Washington County,3,2,3,2,2484.00,1905.00,1285.00,741.00,38.7,29.7,20,11.6,2619.00,4996.00,3408.00,1934.00,20.2,38.6,26.3,14.9,4043.00,7698.00,9714.00,4617.00,15.5,29.5,37.3,17.7,6442.00,13847.00,20685.00,10868.00,12.4,26.7,39.9,21,7579.00,24989.00,44307.00,29980.00,7.1,23.4,41.5,28.1
49055,UT,Wayne County,9,12,9,12,389.00,253.00,133.00,76.00,45.7,29.7,15.6,8.9,296.00,418.00,196.00,135.00,28.3,40,18.8,12.9,223.00,385.00,381.00,248.00,18,31.1,30.8,20,171.00,393.00,617.00,312.00,11.5,26.3,41.3,20.9,207.00,437.00,718.00,415.00,11.6,24.6,40.4,23.4
49057,UT,Weber County,2,2,2,2,21253.00,21585.00,10590.00,6946.00,35.2,35.8,17.5,11.5,16550.00,28369.00,18010.00,11628.00,22.2,38.1,24.2,15.6,15564.00,25436.00,31837.00,15968.00,17.5,28.6,35.9,18,16622.00,30675.00,41694.00,22165.00,15,27.6,37.5,19.9,14562.00,46044.00,56935.00,38100.00,9.4,29.6,36.6,24.5
50000,VT,Vermont,,,,,99897.00,76675.00,29346.00,26725.00,42.9,33,12.6,11.5,85509.00,107297.00,46061.00,56184.00,29,36.4,15.6,19,68637.00,123430.00,78324.00,86854.00,19.2,34.6,21.9,24.3,54896.00,130804.00,99498.00,119025.00,13.6,32.4,24.6,29.4,32276.00,126832.00,113869.00,167483.00,7.3,28.8,25.9,38
50001,VT,Addison County,6,6,6,6,5149.00,3540.00,1420.00,1549.00,44.2,30.4,12.2,13.3,4686.00,5554.00,2354.00,3241.00,29.6,35.1,14.9,20.5,3587.00,7221.00,4073.00,4993.00,18,36.3,20.5,25.1,3057.00,7592.00,5125.00,6694.00,13.6,33.8,22.8,29.8,1654.00,7403.00,6295.00,10068.00,6.5,29.1,24.8,39.6
50003,VT,Bennington County,6,5,6,5,7296.00,4978.00,2086.00,1892.00,44.9,30.6,12.8,11.6,6348.00,6705.00,3254.00,3678.00,31.8,33.6,16.3,18.4,5201.00,7419.00,5322.00,5510.00,22.2,31.6,22.7,23.5,3822.00,8382.00,6251.00,6856.00,15.1,33.1,24.7,27.1,2250.00,7409.00,6599.00,9227.00,8.8,29.1,25.9,36.2
50005,VT,Caledonia County,7,9,7,9,5687.00,4631.00,1298.00,952.00,45.2,36.8,10.3,7.6,4780.00,5864.00,2169.00,2247.00,31.7,38.9,14.4,14.9,3945.00,6873.00,3322.00,3325.00,22.6,39.4,19,19,3400.00,7373.00,4422.00,4401.00,17.4,37.6,22.6,22.5,1874.00,7607.00,5818.00,6257.00,8.7,35.3,27,29
50007,VT,Chittenden County,3,2,3,2,16487.00,14491.00,7026.00,7998.00,35.8,31.5,15.3,17.4,13226.00,20709.00,10836.00,16230.00,21.7,33.9,17.8,26.6,10528.00,22228.00,19598.00,27015.00,13.3,28,24.7,34,8693.00,21784.00,24036.00,38138.00,9.4,23.5,25.9,41.2,6032.00,20348.00,25765.00,54980.00,5.6,19,24.1,51.3
50009,VT,Essex County,9,8,9,8,1812.00,860.00,213.00,141.00,59.9,28.4,7,4.7,1627.00,1383.00,405.00,307.00,43.7,37.2,10.9,8.2,1373.00,1807.00,740.00,365.00,32,42.2,17.3,8.5,1098.00,2014.00,799.00,473.00,25,45.9,18.2,10.8,625.00,2175.00,1167.00,766.00,13.2,46,24.7,16.2
50011,VT,Franklin County,3,2,3,2,8617.00,5259.00,1408.00,1070.00,52.7,32.2,8.6,6.5,8034.00,7619.00,2200.00,1846.00,40.8,38.7,11.2,9.4,6235.00,10200.00,4775.00,3533.00,25.2,41.2,19.3,14.3,5140.00,12123.00,7333.00,4889.00,17.4,41.1,24.9,16.6,3202.00,13020.00,9840.00,8254.00,9.3,37.9,28.7,24.1
50013,VT,Grand Isle County,3,2,3,2,1017.00,505.00,253.00,173.00,52.2,25.9,13,8.9,931.00,1051.00,389.00,399.00,33.6,37.9,14,14.4,737.00,1221.00,838.00,712.00,21,34.8,23.9,20.3,756.00,1622.00,1220.00,1198.00,15.8,33.8,25.4,25,376.00,1422.00,1377.00,2096.00,7.1,27,26.1,39.8
50015,VT,Lamoille County,8,7,8,7,3037.00,2038.00,807.00,948.00,44.5,29.8,11.8,13.9,2664.00,3199.00,1534.00,2128.00,28,33.6,16.1,22.3,2430.00,4249.00,2669.00,2937.00,19.8,34.6,21.7,23.9,1993.00,4669.00,3845.00,4774.00,13,30.6,25.2,31.2,1276.00,4546.00,5165.00,6792.00,7.2,25.6,29.1,38.2
50017,VT,Orange County,9,8,9,8,4503.00,3003.00,1306.00,745.00,47.1,31.4,13.7,7.8,4073.00,4805.00,2014.00,2291.00,30.9,36.4,15.3,17.4,3239.00,6410.00,3278.00,3630.00,19.6,38.7,19.8,21.9,3000.00,7047.00,4283.00,4491.00,15.9,37.4,22.8,23.9,1739.00,7671.00,5637.00,6169.00,8.2,36.2,26.6,29.1
50019,VT,Orleans County,7,11,7,11,6144.00,3070.00,966.00,634.00,56.8,28.4,8.9,5.9,5447.00,4951.00,1711.00,1529.00,39.9,36.3,12.5,11.2,4458.00,5767.00,2842.00,2165.00,29.3,37.9,18.7,14.2,3876.00,7260.00,3806.00,2872.00,21.8,40.8,21.4,16.1,2311.00,7798.00,5400.00,4256.00,11.7,39.5,27.3,21.5
50021,VT,Rutland County,5,8,4,5,12308.00,10111.00,3508.00,2711.00,43,35.3,12.2,9.5,10504.00,13021.00,5711.00,5770.00,30,37.2,16.3,16.5,8329.00,14483.00,9384.00,8329.00,20.6,35.7,23.2,20.6,6802.00,15500.00,10943.00,10044.00,15.7,35.8,25.3,23.2,3161.00,14703.00,11670.00,13166.00,7.4,34.4,27.3,30.8
50023,VT,Washington County,4,5,4,5,10349.00,8938.00,3139.00,3131.00,40.5,35,12.3,12.3,8418.00,11857.00,4602.00,6116.00,27.2,38.3,14.8,19.7,6652.00,12782.00,7472.00,8697.00,18.7,35.9,21,24.4,4540.00,12353.00,9660.00,12614.00,11.6,31.5,24.7,32.2,2636.00,11250.00,10401.00,17463.00,6.3,26.9,24.9,41.8
50025,VT,Windham County,6,6,7,9,7523.00,6256.00,2410.00,2159.00,41,34.1,13.1,11.8,6390.00,8313.00,3631.00,4501.00,28,36.4,15.9,19.7,5039.00,9648.00,5864.00,6939.00,18.3,35.1,21.3,25.2,3891.00,9977.00,7359.00,9315.00,12.7,32.7,24.1,30.5,2413.00,9400.00,7889.00,12110.00,7.6,29.5,24.8,38.1
50027,VT,Windsor County,7,8,7,8,9968.00,8995.00,3506.00,2622.00,39.7,35.8,14,10.4,8381.00,12266.00,5251.00,5901.00,26.4,38.6,16.5,18.6,6884.00,13122.00,8147.00,8704.00,18.7,35.6,22.1,23.6,4828.00,13108.00,10416.00,12266.00,11.9,32.3,25.6,30.2,2727.00,12080.00,10846.00,15879.00,6.6,29.1,26.1,38.2
51000,VA,Virginia,,,,,1277359.00,616942.00,250838.00,300943.00,52.2,25.2,10.3,12.3,1177007.00,889682.00,468124.00,598069.00,37.6,28.4,14.9,19.1,987203.00,1059199.00,955518.00,972894.00,24.8,26.6,24,24.5,864610.00,1212463.00,1214513.00,1374988.00,18.5,26,26,29.5,595348.00,1383769.00,1557409.00,2240360.00,10.3,24,27,38.8
